accent,ground_truth,prediction,wer
"Southern African (South Africa, Zimbabwe, Namibia)",A end units have odd numbers while D end units have even.,A and units have odd numbers while D and units have even.,0.16666666666666666
"Southern African (South Africa, Zimbabwe, Namibia)",Human disturbances have had immense effects on the populations of the Hawaiian monk seal.,Human disturbances have had immense effects on the populations of the Hawaiian monk seal.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)",This possession permanently scars her mind.,This position permanently scars her mind.,0.16666666666666666
"Southern African (South Africa, Zimbabwe, Namibia)",Icons flashing in red are more valuable than ordinary icons.,icons flashing in red are more valuable than ordinary icons,0.1
"Southern African (South Africa, Zimbabwe, Namibia)",Sam Coslow hated Jones' irreverent treatment.,Simon Coslow hated Jones's irreverent treatment.,0.3333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)",There were also problems with noticeable seams between polygons.,There were also problems with noticeable seams between polygons.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)",Organised crime is deeply rooted in Naples.,Organized crime is deeply rooted in Naples.,0.14285714285714285
"Southern African (South Africa, Zimbabwe, Namibia)",This allowed it to operate on most lightly laid routes and secondary lines.,,
"Southern African (South Africa, Zimbabwe, Namibia)","Likewise, the Church of the Blessed Hope will accept a Christadelphian into fellowship.","Likewise, the Church of the Blessed Hope will accept a Christodolfian into fellowship.",0.07692307692307693
"Southern African (South Africa, Zimbabwe, Namibia)","The ending of a phrase, before a comma, or a stop, is always weak.",The ending of a phrase before a comma or a stop is always weak.,0.21428571428571427
"Southern African (South Africa, Zimbabwe, Namibia)",It does not readily apply in a mechanistic understanding of scientific discovery.,It does not readily apply in a mechanistic understanding of scientific discovery.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)","Few aircraft can be considered ""dedicated"" daytime interceptors.",few aircrafts can be considered dedicated daytime interceptors,0.375
"Southern African (South Africa, Zimbabwe, Namibia)",These disciplines deal with different areas in the field of engineering.,These disciplines deal with different areas in the field of engineering.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)",The census-designated place of Trego is located in the town.,The senses disinnated place of Trigger is located in the town.,0.3
"Southern African (South Africa, Zimbabwe, Namibia)",The Governor takes office the third Tuesday of January and has a four-year term.,The governor takes office at the third two-zone January and has a four-year term.,0.21428571428571427
"Southern African (South Africa, Zimbabwe, Namibia)",He began his engineering career with road and hydraulic engineering in Venice.,He began his engineer career with road and hydraulic engineering in Venice.,0.08333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)","In the case of Silvers, these cats can appear almost white.",,
"Southern African (South Africa, Zimbabwe, Namibia)",The manifesto said the following.,The manifest is at the following.,0.6
"Southern African (South Africa, Zimbabwe, Namibia)",I felt obliged to allude to it.,I felt obliged to elude to it.,0.14285714285714285
"Southern African (South Africa, Zimbabwe, Namibia)","His tomb, which was enclosed by a wall has no inscription visible upon it.","He's tuned, which was enclosed by a wall, has no inscription visible upon it.",0.21428571428571427
"Southern African (South Africa, Zimbabwe, Namibia)","The cricket writer, Colin Bateman, noted, David Larter was a complex character.",The cricket writer Colin Badman noted David Latter was a complex character.,0.3333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)","Sundays, there is generally a two-hourly service in each direction.",Sundays there is generally two hourly service in each direction.,0.3
"Southern African (South Africa, Zimbabwe, Namibia)",The lake is now the primary feature of Green River Lake State Park.,The lake is now the primary feature of the Green River Lake State Park.,0.07692307692307693
"Southern African (South Africa, Zimbabwe, Namibia)",The protesters chanted slogans calling for his release.,The protestist chanted slogans calling for his release.,0.125
"Southern African (South Africa, Zimbabwe, Namibia)",His immediate supervisor in his new post was Frank Coe.,Is immediate suit vise and his new purse with Franco?,0.8
"Southern African (South Africa, Zimbabwe, Namibia)",The Fulbright Program is administered by cooperating organizations like the Institute of International Education.,The Fulbright program is administered by cooperating organizations like the Institute of International Education.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)","In private life, Pratt resides in Cincinnati, Ohio.","In private life, Pratt resides in Cincinnati, Ohio.",0.0
"Southern African (South Africa, Zimbabwe, Namibia)",His nickname in the locker room was Chunks.,His nickname in the locker room was Chunks.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)",She was built as part of the Canadian Patrol Frigate Project.,She was built as part of the Canadian Patrol Frigate project.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)",Air Iceland occasionally arrange charter flights for the travel industry.,Air Iceland occasionally arranged charter flights for the travel industry.,0.1
"Southern African (South Africa, Zimbabwe, Namibia)",Drag hunting is related to but distinct from trail hunting.,"Drag hunting is related to, but distinct from fail hunting.",0.2
"Southern African (South Africa, Zimbabwe, Namibia)",A man in a coat holds an infant while an older child smiles at the camera.,A man in a coat holds an infant while an old-child smiles at the camera.,0.125
"Southern African (South Africa, Zimbabwe, Namibia)",Join the club.,Γιούντε κλάμ!,1.0
"Southern African (South Africa, Zimbabwe, Namibia)",Its findings were never made public.,It's findings we never made public.,0.3333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)",Its building complex comprises the former Department of Anatomy.,Its building complex comprises the former department of anatomy.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)","Verdonk had decided to appeal, placing the matter before the Council of State.",Verdonk had decided to appeal placing the matter before the Council of State.,0.07692307692307693
"Southern African (South Africa, Zimbabwe, Namibia)","The nearest bridge across the Dart is in Totnes, some away by road.","The nearest bridge across the dot is in Tuttness, some away by road.",0.15384615384615385
"Southern African (South Africa, Zimbabwe, Namibia)",Count Gregor renounced his bad ways and became the town monk.,Crown Gregor announced his bad ways and became the Tal Monk.,0.2727272727272727
"Southern African (South Africa, Zimbabwe, Namibia)",One by one he proves to his own satisfaction why each is fatally flawed.,One by one he proved his own satisfaction why each is fatally flawed.,0.14285714285714285
"Southern African (South Africa, Zimbabwe, Namibia)","One of the best known of his illustrations is ""A Girl I Know"".",One of the best known illustrations is a cool I know.,0.38461538461538464
"Southern African (South Africa, Zimbabwe, Namibia)",She later completed a Master of Educational Administration.,She later completed a Master of Educational Administration.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)",It wasn't worth it.,It wasn't worth it.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)","In the years between the wars, he continued travelling and inventing.",In the years between the wars he continued travelling and inventing.,0.09090909090909091
"Southern African (South Africa, Zimbabwe, Namibia)",Drummond brought Shankar back to add strings to the other tracks on the album.,"Cronen, board sank out back to add strings to the other tracks on the open.",0.35714285714285715
"Southern African (South Africa, Zimbabwe, Namibia)","The name comes from James McHenry, an early settler of Vermillion, South Dakota.","The name comes from James McHenry, an earlier settler of the million South Dakota.",0.23076923076923078
"Southern African (South Africa, Zimbabwe, Namibia)",Mayor Wright was married to May Martha Lycett Wright.,May right was married to May Martha Lisset Wright.,0.3333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)",He was named Mehmed Rauf but adopted Rauf Yekta as a pen name.,"He was named Mechmech Ralf, but adopted Ralfyect as a pin name.",0.38461538461538464
"Southern African (South Africa, Zimbabwe, Namibia)","Worldwide, various events are held to demonstrate support for environmental protection.",Worldwide various events are held to demonstrate support for environmental protection.,0.09090909090909091
"Southern African (South Africa, Zimbabwe, Namibia)",It is used by some as an entheogen.,It is used by some as an end-theogen.,0.125
"Southern African (South Africa, Zimbabwe, Namibia)",Bourne undertook the project while the larger Boldt Castle was nearing completion nearby.,Born and it took the project while the larger bolt castle was nearing completion nearby.,0.38461538461538464
"Southern African (South Africa, Zimbabwe, Namibia)",He laid his job on the line by producing the album.,He laid his job on the line by producing the album.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)",The Happy Eater chain employed female table serving staff.,The happy ETA chain employed female table serving staff.,0.1111111111111111
"Southern African (South Africa, Zimbabwe, Namibia)","We hates it, we hates it, we hates it forever!","We hate it, we hate it, we hate it forever.",0.4
"Southern African (South Africa, Zimbabwe, Namibia)","Licensed to Altona, Manitoba, it serves the Pembina Valley region of the province.","Licensed in Altuna, Manitoba, it serves the Pimbina Valley region of the province.",0.23076923076923078
"Southern African (South Africa, Zimbabwe, Namibia)","The society research was expanded to include radio meteor studies, then spectroscopy of meteors.",The Society Research was expanded to include radio-metre studies than spectroscopy of meteors.,0.2857142857142857
"Southern African (South Africa, Zimbabwe, Namibia)",Parker was asked to drop by the Disney Studio.,Parker was asked to drop by the Disney stadium.,0.1111111111111111
"Southern African (South Africa, Zimbabwe, Namibia)","Two days later, he scored his first points as a member of the team.","2 days later, Scott is first points as a member of the team.",0.2857142857142857
"Southern African (South Africa, Zimbabwe, Namibia)","Perennially unfashionable in high art circles, his work was nevertheless popular with the public.",Perennial and fashionable in high art circles. His work was nevertheless popular with the public.,0.2857142857142857
"Southern African (South Africa, Zimbabwe, Namibia)",The municipal council elects the town hall committee for a term of two years.,The municipal council elects the Tom Wilk committee for a camp of two years.,0.21428571428571427
"Southern African (South Africa, Zimbabwe, Namibia)","His mother, Empress Michiko, is a Shinto convert from Roman Catholicism.","His mother, Empress Michiko, is a shinto convert from Roman Catholicism.",0.0
"Southern African (South Africa, Zimbabwe, Namibia)","Main export products are Ylang Ylang, cloves and vanilla.","Main export products are Langlang, Clothes and Vinilla.",0.4444444444444444
"Southern African (South Africa, Zimbabwe, Namibia)","Tomme de Montagne is a collective term for the upland varieties, e.g.","Tom the Montana is a collective term for the Appland varieties, e.g.",0.3333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)","Abort, Retry, Fail?",A board retry file.,1.3333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)",Three mid-deck experiments were included on the mission.,Three MedDeck experiments were included on the mission.,0.125
"Southern African (South Africa, Zimbabwe, Namibia)",There is nothing to do during the day besides of lying comfortably on my pillow.,"There is nothing to do during the day, besides of lying comfortably on white pillow.",0.13333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)",They saw each other for the first time in Boston.,They sew each other for the first time in Boston.,0.1
"Southern African (South Africa, Zimbabwe, Namibia)","George Washington Glick was raised on his father's farm near Greencastle, Ohio.","George Washington, click, was raised on his father's farm near Green Castle, Ohio.",0.3333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)","Fletcher made his name as a tough, ball-winning midfielder at Brisbane.",Fletcher made his name as a tough ball-winning midfielder at Brisbane.,0.09090909090909091
"Southern African (South Africa, Zimbabwe, Namibia)",The joinery in one of the rooms in the left wing is exceptional.,The joinery in one of the rooms in the left wing is exceptional.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)","In Italy they are known as ""polpettone"", consisting of a meatloaf filled with eggs.","In Italy they are known as Poperton, consisting of a meatloaf with eggs.",0.14285714285714285
"Southern African (South Africa, Zimbabwe, Namibia)",The President of the International Rescue Committee is former British Foreign Secretary David Miliband.,The president of the International Rescue Committee is former British Foreign Secretary David Millie Bad.,0.14285714285714285
"Southern African (South Africa, Zimbabwe, Namibia)",The actress saw a counsellor during her recovery.,The actress saw a counselor during her recovery.,0.125
"Southern African (South Africa, Zimbabwe, Namibia)","The region was also called the Lone-lands, a translation of ""Eriador"".","The region was also called the Lone Land, a translation of Iridore.",0.2727272727272727
"Southern African (South Africa, Zimbabwe, Namibia)","To look for his past, he searches lavatories around the world.","To look for his past, he searches laboratories around the world.",0.09090909090909091
"Southern African (South Africa, Zimbabwe, Namibia)","They appear in stories featured in ""Adventure Comics"" involving the Legion of Super-Heroes.",They appear in stories featured in adventure comics involving the Legion of Superheroes.,0.23076923076923078
"Southern African (South Africa, Zimbabwe, Namibia)","In the first stage of construction, the main elements are of Romanesque influence.","In the first stage of construction, the main elements are of Romanesque influence.",0.0
"Southern African (South Africa, Zimbabwe, Namibia)",Brown tendered his resignation eight days later.,Bran tented his resignation eight days later.,0.2857142857142857
"Southern African (South Africa, Zimbabwe, Namibia)","University of the Southwest grants baccalaureate degrees in Arts and Sciences, Business, and Education.","University of the Southwest grants Baccalaureate degrees in Arts, Science, Business and Education.",0.2857142857142857
"Southern African (South Africa, Zimbabwe, Namibia)",It has girls' and boys' T-ball and baseball included in its programs.,"It has girls and boys, T-Ball and baseball included in its programs.",0.16666666666666666
"Southern African (South Africa, Zimbabwe, Namibia)","The extra genetic material disrupts normal development, causing multiple and complex organ defects.","The extraternetic material distracts normal development, causing multiple and complex organ defects.",0.23076923076923078
"Southern African (South Africa, Zimbabwe, Namibia)",This eliminated almost all opposition to the Romans in southern Gaul.,This eliminated almost all opposition to the moments in 7th grade.,0.2727272727272727
"Southern African (South Africa, Zimbabwe, Namibia)",The song was produced by Xeno Carr.,The song was produced by Zenokur.,0.2857142857142857
"Southern African (South Africa, Zimbabwe, Namibia)",The interview was conducted by Alex Fishman and Sima Kadmon.,The interview was conducted by Alex Fischmann and Sue Reckhademann.,0.3
"Southern African (South Africa, Zimbabwe, Namibia)","Subsequently, Palpatine is elected as the new Supreme Chancellor, and Gunray is arrested.","Subsequently, Palpatine is elected as a new Supreme Chancellor and gun ray is arrested.",0.3076923076923077
"Southern African (South Africa, Zimbabwe, Namibia)",European Hit Radio had stations in Hungary too.,European Hit Radio had stations in Hungary too.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)","Thus Mousa was considered two islands, namely North Isle and South Isle.","Thus, Muser was considered two islands, namely North Isle and South Isle.",0.16666666666666666
"Southern African (South Africa, Zimbabwe, Namibia)","Bernhard Siegfried, who was twice rector of his university, died at Leiden.","Bernhard Sinkfried, who was twice rektor of his university died at leader.",0.3333333333333333
"Southern African (South Africa, Zimbabwe, Namibia)","The plane, skimming low and undetected, returned to strike ""Callaghan"" on the starboard side.","The plane skimming low and undetected, return to strike kelehan on the starboard side.",0.21428571428571427
"Southern African (South Africa, Zimbabwe, Namibia)",Preud'homme met Mourinho when he once visited Barcelona.,Brad Om met Muriano once he visited Barcelona.,0.625
"Southern African (South Africa, Zimbabwe, Namibia)",Each was subsequently banned for two years.,Each was subsequently banned for two years.,0.0
"Southern African (South Africa, Zimbabwe, Namibia)",Annealing is the heat-treatment used to make the metal soft again.,A kneeling is the heat treatment used to make the metal soft again.,0.36363636363636365
Filipino,Hoteling is more appropriate to some work roles than others.,Hotel is more appropriate to some workloads than others.,0.3
Filipino,The other railway station in the town is on the Shotts Line.,The railway station in the town is on the shots line.,0.16666666666666666
Filipino,The Cherwell is the northernmost tributary of the Thames.,The turban is the northern most tributary of the Thames.,0.3333333333333333
Filipino,And they are respectable people.,And they are respectable people.,0.0
Filipino,This was in sharp contrast with some of the northern Indian kings.,This was in sharp contrast to put some of the Northern Indian kings.,0.16666666666666666
Filipino,Curran Renewable Energy manufactures wood pellet fuel and mulch in the town.,Curran renewable energy manufacturers would build fuel and mulch in the town.,0.25
Filipino,"Headed by Admiral Jose Malcampo, they captured Jolo and established a Spanish settlement.","Headed by Admiral José Malkampo, the captured hallot in established a Spanish settlement.",0.38461538461538464
Filipino,Hennepin is part of the Ottawa-Streator Micropolitan Statistical Area.,Anas pänder ka metresasa steles,1.0
Filipino,Nuclear proliferation is a major threat to the international peace and security.,Nuclear Plore Veración es un gran trato de la comunidad internacional en la Seguridad.,1.0833333333333333
Filipino,"As she is not wearing her pearls, the gang flee without any loot.","As she is not wearing her pearls, the gang flee without any loot.",0.0
Filipino,The acorns of the chestnut oak are a valuable wildlife food.,The acorns of the Chestnut Oak are a valuable wildlife food.,0.0
Filipino,He also served as an army Captain in the Mexican-American War.,He also served as an Army Captain in the Mexican-American War.,0.0
Filipino,The referendum did not end as expected.,The referendum did not end as expected.,0.0
Filipino,"Later, he moved to Wellington, working for the Government Stores Board.",Later he moved to Wellington working for the government's stores board.,0.2727272727272727
Filipino,"According to the filing, they would like to keep doing business while they restructure.","According to the filing, they would like to keep doing businesses while they were",0.14285714285714285
Filipino,The phenomenon is also known as data decay or data rot.,Minominant is also known as Data Decade or Data Rat.,0.36363636363636365
Filipino,"The next month, Sigismund was accepted as King of Bohemia by all major factions.",The next month's Seekis Moon was accepted as King of Bohemia by all major factions.,0.21428571428571427
Filipino,Squier was also in the broadcast booth for Sprint Cup Series final practice.,Square was also in the broadcast booth for his Grand Cup Series Final Practice.,0.23076923076923078
Filipino,As well as What a Carve Up!,as well as with a carve up,0.2857142857142857
Filipino,"Specifically, the player could solicit intercourse from a virtual prostitute, and then kill her.","Specifically, that player allows deles of intercourse from overtral prostitute now go down the top to inductive form",1.0
Filipino,No wedding without flowers or shroud without tears.,No waiting without flowers or shard without tears,0.375
Filipino,This list includes both captains and prominent crew members.,This list includes both captains and prominent crew members.,0.0
Filipino,It is one of the most frequently played musical theatre pieces in history.,It is one of the most frequently played musical theater pieces in history.,0.07692307692307693
Filipino,Other explanations are possible.,Other explanations are possible.,0.0
Filipino,"It has a well restored old city, and its own dialect.",It has a well restored old city and its own dialect.,0.09090909090909091
Filipino,Gerasimovich is located at the antipode of the Mare Crisium impact basin.,Garasi Mobic is located at the Antipod of the Maori Chrism Impact Basin.,0.4166666666666667
Filipino,This is the largest capital project in the city's history.,This is the largest capital project in the city's history.,0.0
Filipino,The novel uses the first version of the term as a plot point.,The novel uses the first version of the term as a plot point.,0.0
Filipino,"Wainscot stories involve hidden parts of the familiar, mundane world.",Foeing Scott stories involve hidden parts of the familiar mundane world.,0.3
Filipino,Lord George Murray and Lord Charles Murray-Aynsley were his younger brothers.,Lord George Murry and Lord Charles Murry and Steve were his younger brothers.,0.36363636363636365
Filipino,It includes the villages of Broomhaugh and Riding Mill.,It includes the villages of Brumha and Riding Mill.,0.1111111111111111
Filipino,"With the worst possible records, Joel continues playing at a professional level.","With the worst possible records, Joel continues playing at a professional level.",0.0
Filipino,"In an upset, Young defeated Bricker.","in an upset, long defeated record.",0.3333333333333333
Filipino,The second featured the Arthur Baker Dance Mix as the B-side.,"The second feature, the Arthur Baker Dance Mix, as the B-Sign.",0.2727272727272727
Filipino,Kerr was imaginative and inspired with some of his signings.,Kara was imaginative and inspired with some of his signings.,0.1
Filipino,"In fairs and parties, with donkeys and wives of others.",Μεplaces & parties withmosestões & wives of other,0.8
Filipino,"In addition, the Rensselaers harvested timber from the property.","In addition, the rencilerus harvested timber from the property.",0.1111111111111111
Filipino,"He did not submit, but was knocked-out by the hold.",He did not submit but was knocked out by the hold.,0.3
Filipino,This information is generally available at any time to course participants.,This information is generally available at any time to course participants.,0.0
Filipino,"""Kung Fu Panda"" was also well received in China.",Kung Fu Panda was also well received in China.,0.2222222222222222
Filipino,The band derived its name from the Modoc warrior Shacknasty Jim.,The band derived its name from the ModoQ Warrior ShatNastijim.,0.2727272727272727
Filipino,"The word ""syringe"" was derived from this word.",The word syringe was derived from this word.,0.125
Filipino,The Haughton crater is now considered one of Earth's best Mars analog sites.,The Houghton creators now considered one of Earth's best Mars analog sites.,0.23076923076923078
Filipino,Dollar made a special mention to the currently open membership for the team.,Dollar made a special mention to the currently open membership for the DM.,0.07692307692307693
Filipino,"The series was quite popular, often getting the cover illustration.","The series was quite popular, often getting the cover illustration.",0.0
Filipino,"The closure not only affected ""Asheron's Call"", but also its sequel.","The closure not only affected Ashon's call, but also its sequel.",0.18181818181818182
Filipino,"Despite this, it was used in the past in herbal medicines.","Despite this, it was used in the past in herbal medicines.",0.0
Filipino,"The power brokers of the time, the clergy and nobles, deemed such ideas dangerous.","The power broopers of the time, the poetry and almost same such ideas dangers.",0.35714285714285715
Filipino,Then Amilias fell apart.,Dan Amelia's fell apart.,0.5
Filipino,"His poems become more daring, free, and complex, while also reflecting greater doubt.","His poems become more daring, free and complex while also reflecting greater dog.",0.23076923076923078
Filipino,Another area of importance of the platysma lies in plastic surgery.,Another area of importance of the platysma lies in plastic surgery.,0.0
Filipino,He specializes in making comic adaptations of literature classics.,He specializes in making comic adaptations of literature classics.,0.0
Filipino,Elizabeth Witmer has been appointed as his successor.,Elizabeth Whitmer has been appointed as his successor.,0.125
Filipino,The future of the movie was then put on hold.,s Baptist logo dobl hyndyfae,1.0
Filipino,This is my rookie uniform and was literally thrown at me.,This is my Rookie uniform and was a literalist thrown at me.,0.18181818181818182
Filipino,"Allyls, acrylates and styrenics contain vinyl groups.",Alleles accolades and tyrannics contain vinyl groups.,0.42857142857142855
Filipino,Verbs are conjugated for person and number of both the subject and the object.,Verbs are conjugated for person and number of both the subject and the object.,0.0
Filipino,"In Europe, Poma and Leitner operate as separate ventures.","In Europe, POMA and Latener operate as separate ventures.",0.1111111111111111
Filipino,Most people walk the trail during winter when the days are cooler.,Most people walk the trail during the interlinda these are cooler.,0.3333333333333333
Filipino,He died in Canada living under the name Peter Markis.,Idaad in Canada living under the name Peter Marcus.,0.3
Filipino,They were Divided and could not Effect it.,They were divided and could not affect it.,0.125
Filipino,"Otter Creek, one of the longest rivers in Vermont, forms the western border.","Other Creek, one of the longest rivers in Vermont, forms the western border.",0.07692307692307693
Filipino,The bridge is operated as a toll bridge by the Port of Hood River.,The bridge is operated as a tall bridge by the port of Hood River.,0.07142857142857142
Filipino,"The symbol of the division, a cornflower, was emblazoned on the divisional shield.","This symbol of the division, a corn flower, was implased and wanted the vision of the show.",0.7692307692307693
Filipino,The edges of the rim have a somewhat higher albedo.,The edges of the rim have a somewhat higher albedo.,0.0
Filipino,Formula is always enlivened by a serious social issue.,Formalized always and leaving the serious social issue.,0.5555555555555556
Filipino,They originated from Rhyl in North Wales.,They originated from Ryle in North Wales.,0.14285714285714285
Filipino,Explosive velocities are always faster than the local speed of sound in the material.,Explosive velocities are always faster than the local speed of sound in the material.,0.0
Filipino,Its of grassland and salt marsh surround the westernmost inlet of Jamaica Bay.,It's of Wresland and Saltmush surrounded the westernmost inland of Jamaica Bay.,0.46153846153846156
Filipino,Ice hockey is also popular in Latvia.,Ice hockey is also popular in Latvia.,0.0
Filipino,Carantania covered part of the territories of the current states of Austria and Slovenia.,Carantanya covered part of the territories of the<|tr|>,0.5714285714285714
Filipino,"Outraged by this, Walter and Rusty part ways angrily.","Updates by this, Walden Rusty, Park Place and Grille.",0.7777777777777778
Filipino,"Har Nof has been described as a ""financial hub"" in the city of Jerusalem.",Harnoff has been described as a financial hub in the city of Jerusalem.,0.2857142857142857
Filipino,"His grandson Clement, later became the mayor of Batley.",His grandson Clement later became the Mayor of Batley.,0.1111111111111111
Filipino,Twelve of the thirteen books are also available as audiobooks.,12-13 books are also available as audio books.,0.6
Filipino,This actions were common in political campaigns.,This actions were common in political campaigns.,0.0
Filipino,She gradually recovers from those injuries.,She gradually recovers from those injuries.,0.0
Filipino,Their uniforms have become their trademark.,Their uniforms have become their trademark.,0.0
Filipino,"He was born in Weston, Ontario - the son of Lithuanian-born parents.","He was born in Western Ontario, the son of Lithuanian born parents.",0.4166666666666667
Filipino,Khulna is under the jurisdiction of the Jessore Education Board.,Kala is under the jurisdiction of the Jesuit Education Board.,0.2
Filipino,"But now we feel like everything happened on this record, but so much more.","But now we feel like everything happened on this record, but so much more.",0.0
Filipino,I don't know that so much.,I don't know that so much.,0.0
Filipino,"This alphabet is currently used by Chinese Tatars, who speak an archaic Tatar language.",This alphabet currently used by Chinese tailors who speak an archaic data language.,0.21428571428571427
Filipino,"He writes, such systematic practice of mindfulness was not preserved in the Tibetan traditions.","He writes, such systematic practice of mindfulness was not preserved in the Tibetan traditions.",0.0
Filipino,They are also readily available.,They are also readily available.,0.0
Filipino,It is enclosed by a compound wall which has four gopuras or towers.,It is enclosed by a compound wall which is for gopadas or towers.,0.23076923076923078
Filipino,Excess rice is delivered and imported to other provinces of the Philippines.,Excess rice is delivered and imported to other provinces of the Philippines.,0.0
Filipino,The arrival of the three men and dog is noticed by a Roman patrol.,The arrival of the three men and dog is noticed by a Roman patrol.,0.0
Filipino,Reproductive rate of females appears to be limited by difficulties in finding suitable hosts.,Reproductive rate of females appears to be limited by difficulties in fighting you,0.21428571428571427
Filipino,The present name of Drexel was the name of a local store owner.,The present name of Draxel was the name of a local store owner.,0.07692307692307693
Filipino,Earlier provision is generally characterised as nursery or kindergarten.,Earlier provision is generally characterized as nursery or kindergarten.,0.1111111111111111
Filipino,It has since been privatized.,It has since been privatized.,0.0
Filipino,The viaduct terminates at the Battery Street Tunnel.,The via duct terminates at the battery street tunnel.,0.25
Filipino,maybe there isn't a heaven,Maybe there isn't a heaven.,0.2
Filipino,"Diamond D is credited for ""Hip Hop"".",Diamond D is credited for hip hop.,0.2857142857142857
Filipino,"He is a former writer for ""SpongeBob SquarePants"".",He is a former writer for SpongeBob SquarePads.,0.25
Filipino,"Subordinate to them were roles such as ""Chief Accountant"" and ""Technical Director"".",Subordinate to them were roles such as Chief Accountant and Technical Director.,0.3333333333333333
Filipino,Some are pub games.,Some are popcaps.,0.5
Filipino,"Almost immediately after the treaty was established, the two parties disagreed on its meaning.","Almost immediately after the treaty was established, the two parties disagreed on its meaning.",0.0
Filipino,"He made a handful of great saves, conceding one goal to the locals.","He made a handful of great saves, considering one goal to the locals.",0.07692307692307693
Singaporean English,One night Matamoros broke the siege and could join Miguel Bravo in Aculco.,"One night, Matawa was broke the siege and could join Meguel Bravo in that kill call.",0.5384615384615384
Singaporean English,"At around the same time, the Romans were finally the victors over Carthage.",And around the same time the Romans will finally lead the victors of a cottage.,0.5384615384615384
Singaporean English,It is the home of the football team of Harvard.,It is the home of the football team of Harvard.,0.0
Singaporean English,"These crossbands are edged by fine, irregular, beige spots.",These crossbands are edge by fine irregular beige spots.,0.3333333333333333
Singaporean English,"Parker attended Union Theological Seminary, and became an ordained Christian minister.",Parker attended Union Theological Seminary and became an ordained Christian Minutes Então.,0.2727272727272727
Singaporean English,Bock's description of oak apples is noted in the entomologists data base.,Box description of Oak Air Force is noted in the entomologist database.,0.5
Singaporean English,"One confirmed vector of the virus is the phlebotomine sand fly ""Lutzomyia shannoni"".","One confirmed vector of the virus at the flabotamin sandfly, Lutomia Shannoni.",0.46153846153846156
Singaporean English,The existing dam is the second structure to be called the American Falls Dam.,The existing dam is the second structure to be called the American Falls Dam.,0.0
Singaporean English,"Their blended family includes daughters Alexis, Hailey, Addison and son, Jack.","Their blended family includes daughters, exes, heeley, Edison and son, Jack.",0.36363636363636365
Singaporean English,Final mixing was performed at Crystal Sound.,Final mixing was performed at Crystal Sound.,0.0
Singaporean English,Also by their northern border were the Wasco-Wishrams.,Also buy another in-border with the white school wish rooms.,1.125
Singaporean English,Many deploy broad blocks of harmoniously arranged colour and are symbolic rather than narratival.,Selang democrat idolak- building menerjakan suaja meng Khaled dan gunakan bawa Sembalik menerjak jalan,1.0
Singaporean English,Criminal mischief is usually a misdemeanor.,Dürfen Sie dasinho.,1.0
Singaporean English,"However, this is only a persona, as discussions on Mecha-Mecha Iketeru!",それら最も悪さ if you do not want to meet as famousüstれ case foravaş,1.0909090909090908
Singaporean English,The client programs realize more complex functionalities by interacting with the server.,The client program to realize more complex functionalities by interacting with the server.,0.16666666666666666
Singaporean English,Wapishana is classified as a member of the Arawak language family.,Wapishana is classified as a member of the Arrowwalk language family.,0.09090909090909091
Singaporean English,The American loss is uncertain.,The American loss is uncertain.,0.0
Singaporean English,Trenches were dug across the surrounding area to prevent an airborne attack.,Trenches would dive across the surrounding area to prevent an airborne attack.,0.16666666666666666
Singaporean English,"In all other circumstances, a military award should be considered.","In all other circumstances, a military award should be considered.",0.0
Singaporean English,It was the first notable milestone on the long rocky road towards colonial unity.,"Ini là sebuah Rok Fok Bolangan dengan isi liderasi, Sejur pursuing kont",1.0
Singaporean English,"Jinny is a socialite whose world view corresponds to her physical, corporeal beauty.","Ginny is a socialite whose worldview corresponds to her physical, corp, real beauty.",0.38461538461538464
Singaporean English,Guizot expounded and carried out this doctrine with uncompromising rigour.,Guizot expounded and carried out this doctrine with uncompromising rigor.,0.1
Singaporean English,Release of this set is now delayed indefinitely.,Release of this set is now delayed indefinitely.,0.0
Singaporean English,"The initial configuration, however, is not stable and radiates energy as gamma rays.",The initial configuration however is not stable and radiates energy as gamma rays.,0.15384615384615385
Singaporean English,"Since that date any new ""development"" has required planning permission.","With that date, any new development has a quite planning permission.",0.5
